id,tweet,time,lat,long,hashtag
1622138811323908096,Jis mulk ki army ko FIFA ki security k liye bolaya gaya tha wo apny he mulk k event ko secure na bana saki??#Blast ,2023-02-05 07:43:25+00:00,48.03069291652578,-100.97884884271288,#Blast
1622138807851130882,@Rindai__Gari That's the best FIFA in my books after 13 and 15 ,2023-02-05 07:43:24+00:00,32.506093481562246,-83.73235400329354,
1622138751903301632,Fifa will always be one of the central folders in my long term memory ,2023-02-05 07:43:10+00:00,26.31737220385839,-102.52266853857654,
1622138715228504065,fifa hirohero_1106#fifa #fut,2023-02-05 07:43:02+00:00,47.796058381858494,-110.27868941888867,#fifa #fut
1622138569388351488, @ThornthanL:   ,2023-02-05 07:42:27+00:00,44.50928386688779,-91.87091742809211,
1622138548324376576,"@Thardryn19 @DerGraslutscher Denkt sich Musk, Beszos, Coca Cola, FIFA und Co gewiss auch. Man kann nicht alles boykottieren. Das geht halt nicht. Und es ist ja gut, wenn die Leute boykottieren, aber man kann trotzdem nicht die, die es nicht tun als dumm, kacke, Menschenfeinde o.. betiteln",2023-02-05 07:42:22+00:00,31.3184927711604,-103.70753013229032,
1622138508436721665,"Ftd! Anak tongkrongan lagi ngumpul bareng sambil masing-masing bawa sebotol, semaleman ngakak sambil main fifa. Taruhan gak jelas yang masuk sec IG atau close friends biar gak dihujat-hujat amat. Berakhir hang-o dengan posisi berantakan di lantai dan saling ngetawain (cont) ",2023-02-05 07:42:12+00:00,42.04263389420109,-95.09623415558438,
1622138501494865920,@Abd_10LFC @TalhaAhmad81                 ,2023-02-05 07:42:11+00:00,33.66097941268167,-100.25442177737712,
1622138475972816896, @Offchainon: .  .    ,2023-02-05 07:42:05+00:00,26.8798815076786,-92.21564511791811,
1622138450668290049, @roxlove07: @giraltpablo Q lstima q a la FIFA no se le ocurri cambiar las reglas cuando el arquero d Australia hizo d las suyas en el,2023-02-05 07:41:59+00:00,34.84786167269121,-121.28017146094898,
1622138445857693697,  #FIFA # #FIFA23 #e  ,2023-02-05 07:41:58+00:00,45.40005529105224,-107.40105632867386,#FIFA #FIFA23 #e
1622138397568417793,FIFA Club World Cup Morocco: All you need to knowReal Madrid are vying to be crowned the best club football team on the planet for a historic fifth time in Morocco.#News #DailyNews #LiveNews #World,2023-02-05 07:41:46+00:00,46.710813115012,-95.73447940196873,#News #DailyNews #LiveNews #World
1622138375401799682,"@CentaurRita They dont have a FIFA ranking yet, but the country is bidding to host the AFC Asian Cup for women. When they had their try out for the national team 700 players turned up.",2023-02-05 07:41:41+00:00,24.574082993310125,-85.92028811163186,
1622138360923045888, @paiipan:   Burberry  instagram  ! Dani,2023-02-05 07:41:37+00:00,31.678966681672595,-72.74178837775207,
1622138360625246210,FIFA 23 FUT Champs experience  ,2023-02-05 07:41:37+00:00,45.6992794826064,-111.9958565134103,
1622138319868944392, volviendo a mi fifa era,2023-02-05 07:41:27+00:00,42.606578013949445,-122.7448799908638,
1622138272427446273,"@ArwaniAbib @UpdateBolabola @CNNIndonesia Kan udah memenuhi standar fifa, pasti soal aksesnya juga sudah menuhi syarat, jangan terlalu bodoh lah ",2023-02-05 07:41:16+00:00,32.19176869297365,-120.59050511503078,
1622138269205991425,FIFA 23 FUT CHAMPS ,2023-02-05 07:41:15+00:00,31.18154439069448,-101.8308609066852,
1622138252936499200, @Eig_Banphot:  blackpink  25  ,2023-02-05 07:41:12+00:00,33.88480857971893,-88.89251064095257,
1622138246422757376,"Happy Birthday, Neymar jr  435 Goals 247 Assists 705 Matches  1 Olympic Gold 5 Domestic Cups  1 Copa Libertadores  1 Champions League  1 FIFA Pusks award  Brazil's All time top goalscorer and top assist provider#neymarjr#birthday ",2023-02-05 07:41:10+00:00,37.461938274417314,-123.04912300968758,#neymarjr #birthday
1622138235244650496," @ComoNacional: El ""estadio FIFA"" sigue dando que hablarY eso que llevaron la misma 6ente que en los partidos de verano,el da que logre",2023-02-05 07:41:07+00:00,32.09915387236807,-97.29533053849453,
1622138226399121408, @wastedheart_:  ..  ,2023-02-05 07:41:05+00:00,39.38374470160135,-67.76369097196846,
1622138216605442049,@FIFA_takkun @shota31019 ,2023-02-05 07:41:03+00:00,38.96698441889367,-105.74509467091777,
1622138213405200384, @D7U31u9wvyMxRxA: 18232()3,2023-02-05 07:41:02+00:00,43.882696107546096,-95.6434243689014,
1622138108082003968, @MiNiKooNG:  Remote  (,2023-02-05 07:40:37+00:00,45.83735079185284,-95.1948886836576,
1622138104512499716, @jocarlo10: @giraltpablo El ftbol ideal para la FIFA ,2023-02-05 07:40:36+00:00,26.24512742800708,-86.13318176146846,
1622138061273309186, @Talha72007405: Chilliz Based Tokens Will Survive?#Fan #Football #FIFA #BTC #Bitcoin #ETh #Xrp #Shiba,2023-02-05 07:40:26+00:00,45.573255425274986,-74.99488697302652,#Fan #Football #FIFA #BTC #Bitcoin #ETh #Xrp #Shiba
1622138017195466752,Seattle Sounders vs Al Ahly Live Watchalong | FIFA Club World Cup ,2023-02-05 07:40:15+00:00,28.334257682197567,-97.50765672580836,
1622138012174893058,@GamerBr0ski @GamerBr0ski heute Bock auf Derby - essen gegen Duisburg ?,2023-02-05 07:40:14+00:00,24.41961798907993,-70.83876934346912,
1622137918637703168,"FIFA 23  simplesmente o pior fifa q eu j joguei na vida, o criador desse jogo tem pacto com diabo",2023-02-05 07:39:52+00:00,41.080005530499605,-94.00045919598878,
1622137890418434048,juro que no soy fifa pero los de la scaloneta y los del barca,2023-02-05 07:39:45+00:00,39.15129107654688,-71.47460139108594,
1622137890049519617, @nemous42: LINDSTROM#FIFA #,2023-02-05 07:39:45+00:00,31.402058482184795,-68.92735931723777,#FIFA
1622137872353468417, @onlyrmcfnews: Last game before travelling to Morocco for the FIFA Club World Cup.Match preview ,2023-02-05 07:39:41+00:00,29.805143495358816,-120.85548569293124,
1622137865198092289,@_samiyenhaber Amk harbi fifa oynuyo ocuk takmla,2023-02-05 07:39:39+00:00,25.61190521095501,-115.37134261360228,
1622137848479596545,Que si lo segundeo al gordo? Jajaja ya son casi las 5 de la maana y yo sigo viendo como juega al fifa,2023-02-05 07:39:35+00:00,26.20527743582242,-104.02774109379388,
1622137838769676288,Chanty stans mag ingay..  prang nanalo lng s fifa ah.. dont forget to vote s mga voting sites ang lapillus mga kalapis..,2023-02-05 07:39:33+00:00,46.135170011616026,-95.50458113853462,
1622137828128743424,@SrLuchoPortuano El meme seria mejor si le pusieranPOV: ves a tus amigos jugar FIFA en su Xbox ...,2023-02-05 07:39:30+00:00,29.00814782508649,-84.04421074811717,
1622137812962222080,Chef scout ali yiit fifa kadrosuna full kimya olsun diye talyadan bi topu daha getiriyo ,2023-02-05 07:39:27+00:00,40.58393903418916,-123.9978167926913,
1622137796398927872,Fifa ut kadrosu kurdurtuyor aslanm benim ,2023-02-05 07:39:23+00:00,36.48882435615498,-103.54887724087726,
1622137752270643203, @CarmenRene_: Off to the @GOALcomSA @CapitecBankSA FIFA World Cup Final Watch Party #LetsStartToday ,2023-02-05 07:39:12+00:00,43.326276964981744,-88.39849531478427,#LetsStartToday
1622137685241630720,  #FIFA #FIFA23 #e ,2023-02-05 07:38:56+00:00,30.22391461214235,-105.59550541488738,#FIFA #FIFA23 #e
1622137666958393345, @JaydaEvans: Happy #BlackHistoryMonth from the first Black woman to cover the Sounders in the FIFA #ClubWC ,2023-02-05 07:38:52+00:00,34.862000453368395,-113.72780178870195,#BlackHistoryMonth #ClubWC
1622137621358219264,"@Hermawa12646571 @aintahcinom @adriansyahyasin Ada yg tau nugroho setiawan? Dia satu satu org indo yg memiliki lisensi safety and security FIFA.dia menjelaskan? ""Kalo pernah ke JIS saat ini paling bagus, sayang stadion JIS dinilai orang expert itu terbagus, tapi bagi PSSI &amp; PL LIGA tidak layak menggelar pertandingan"".",2023-02-05 07:38:41+00:00,42.57924476894084,-107.4933078597439,
1622137603813154819,ali yiit kardeim biz bu transferleri gereki olmaz diye fifa kariyerde yapmyoruz sen gerek hayatta ne icat ediyosun aq.. ,2023-02-05 07:38:37+00:00,42.49089284866475,-96.90655573956818,
1622137586658738177,FIFAPSID:barutonknk  ,2023-02-05 07:38:33+00:00,37.34677585725219,-111.73586525387331,
1622137520007045123, 1 Champions League  3 Premier League 2 Serie A 1 Copa Libertadores 1 FIFA Club World Cup 1 Brasileiro Srie A 6 Argentine League  11 Other Trophies  1 Olympic Gold Medal 3 South American Footballer of the Year 2 Player of the Year of Argentina,2023-02-05 07:38:17+00:00,40.15946780950033,-98.64632150842532,
1622137500947857408," @papielwino: As Ronaldo turns 38 today, lets take a glimpse at his historically-glorious career:-5 Ballon dOrs-5 FIFA POTY-4 UEFA",2023-02-05 07:38:12+00:00,31.937346911556745,-105.76448996902208,
1622137345796341762,FIFA 23 MY PLAYER CAREER MODE #1  via @YouTube,2023-02-05 07:37:35+00:00,30.44254582118815,-85.10039865222801,#1
1622137310383902728,definitivamente el juego que mas me saca de quicio es el fifa,2023-02-05 07:37:27+00:00,35.16310396226609,-87.94943616579816,
1622137289991135232,@ae2ppnn @ActuFoot_ @_reddkt @ChampionsLeague Quand on jouait  fifa 16 et quon faisait r2 avec Messi pour faire tout le terrain,2023-02-05 07:37:22+00:00,37.92461220423025,-112.81995131032636,
1622137241681399808, @digital_samarai: Taking a little break from Twitter scene but before I do pulled the trigger on a new Frisky Kitty @LoadedLions_CDC &amp; @,2023-02-05 07:37:10+00:00,34.563776279548755,-112.3747780603997,
1622137202833596417,quiero la play solo para jugar a harry potter y al fifa? si,2023-02-05 07:37:01+00:00,38.51123604608807,-110.83909538079162,
1622137170810077184,@_samiyenhaber Aslanm ya fifa kariyer oynuyor reelde,2023-02-05 07:36:54+00:00,25.856913899779457,-116.7864395691142,
1622137153248706560, @CindyEeemilia: ANIES PENDUSTA..!! Rasa Dewa 19 Tahun WE LOVE YOU NAMJOON jungkook Top 3 Jeka Nahan Everton SPY X FAM BTS KPOP baekhyun,2023-02-05 07:36:49+00:00,41.46320656768117,-88.4946981690037,
1622137136433737729,4 #FCS23  Round 2Tess @tess_aomoriShishi @shishi_pes BLU...Shishi vs Tess#BLUWIN  @FIFA_Comm ,2023-02-05 07:36:45+00:00,35.94748458516447,-80.56715663649001,#FCS23 #BLUWIN
1622137134395322368,ANIES PENDUSTA..!! Rasa Dewa 19 Tahun WE LOVE YOU NAMJOON jungkook Top 3 Jeka Nahan Everton SPY X FAM BTS KPOP baekhyun jisung Genjer Coldplay One Piece Minggu Tyo Nugros Nahan Hapsun 50 M seokjin JIEXPO Yang Mulia Baginda Sandi NO SCAM FIFA WANT TO BUY Happy Youn1versary Sore ,2023-02-05 07:36:45+00:00,39.78992771654745,-124.4167591798345,
1622137097489350656,@Saxkae @emmanuel8574 @FrankKhalidUK Fifa needs him you know how much fifa deh make for hin head,2023-02-05 07:36:36+00:00,24.623079825355656,-112.9387775493734,
1622137029034115073," ,           19 .For those who want to take the FIFA player agent exam on April 19. ",2023-02-05 07:36:20+00:00,27.54118515984176,-75.08600552352907,
1622137006850727937,"@jendelaa_ Hehehe jangankan yg datang, yg gak datang aja ikut berkomentar. Tapi emang akses keluar masuk JIS kacau banget semalem, pantes gak lolos standar FIFA ",2023-02-05 07:36:14+00:00,45.14537067874549,-81.10392982176637,
1622136881616920576,"@Rooney_seiji @RayzuReturns Ha hablado de forma super general, la mayora de hombres juegan solo al FIFA y si les pones el dark souls les costar lo mismo que una mujer que solo juega a los sims",2023-02-05 07:35:45+00:00,41.72629276945628,-83.7598053786376,
1622136756647743494,@lforiginal @mclaramatiasi @pretoh1910 reclama com a fifa KKKKKKKKKKKKKK,2023-02-05 07:35:15+00:00,28.34893584153029,-97.172658377166,
1622136727140814848,"Happy Birthday, Neymar jr  435 Goals 247 Assists 705 Matches  1 Olympic Gold 5 Domestic Cups  1 Copa Libertadores  1 Champions League  1 FIFA Pusks award  Brazil's All time top goalscorer and top assist provider ",2023-02-05 07:35:08+00:00,46.024184405294505,-100.93187776286148,
1622136702306246656,"le gane una discusin a un anti riquelme y despues le gane un torneo en el fifa, la felicidad es absoluta.",2023-02-05 07:35:02+00:00,28.40393032543453,-90.23057309783198,
1622136568743088128,"@UpdateBolabola @CNNIndonesia Ya wajar.. JiS itu Stadion standar FIFA.. Kalo PSSI.. Standar. Stadiomnya yg becek, berlumpur kayak. Kolam. Ikan lele .. Yg bisa dilemparin. Gas air mata ya",2023-02-05 07:34:30+00:00,31.214145879051088,-80.39768059205275,
1622136568742907904,@ATLienMJ @mohitxzv Bro we are celebrating this 8.2 with some champagne come,2023-02-05 07:34:30+00:00,26.644955687512617,-71.96441087684917,
1622136550388637697,@najat_fifa Sur futbin ya pas en tous cas,2023-02-05 07:34:26+00:00,39.10471072980754,-119.0234804129884,
1622136449154818049," Starting to stream again, FIFA 23 Proclubs time with the boys",2023-02-05 07:34:01+00:00,47.00318482952206,-107.87516549904176,
1622136421338210304,@_samiyenhaber Seneye ps5 le fifa alinir,2023-02-05 07:33:55+00:00,24.889399933930576,-113.109232783457,
1622136418360348674,@vallienne13 Je crois  5k,2023-02-05 07:33:54+00:00,43.40897717450835,-69.31092901994714,
1622136414770012162, @AfricaFactsZone: The 2023 FIFA Club World Cup opening ceremony in Morocco has broken the record for the Most Attended Opening Ceremony,2023-02-05 07:33:53+00:00,29.56907904177168,-97.80049585464336,
1622136304321572864,@CNNIndonesia Abis nonton konser kok nyalahin Stadion JIS ... Salahin tuh panitia nya ??? ... Niat mau nonton atau mau jadi surveyor FIFA,2023-02-05 07:33:27+00:00,30.27046585292652,-112.37824969770396,
1622136295593218049,@fendyapratama Akses pendukung yg standar FIFA apa aja bang Messi?,2023-02-05 07:33:25+00:00,33.375500163582295,-106.69788326573314,
1622136237883539457,Who plays madden online now a days? Its 2k or fifa ,2023-02-05 07:33:11+00:00,39.8412083234906,-71.34755812023208,
1622136203393761280,Seattle Sounders and Moroccos CAF Champions League winners Wydad Casablanca were both eliminated in the FIFA Club World Cup over the weekend.Read the article below to find out more from the tournament.,2023-02-05 07:33:03+00:00,48.15693907531458,-71.5006892152359,
1622136105888800768,"As Ronaldo turns 38 today, lets take a glimpse at his historically-glorious career:-5 Ballon dOrs-5 FIFA POTY-4 UEFA POTY-7x UCL Top Scorer-4 European Golden Boots-820 Goals-60 Hat-Tricks-140+ Records-234 AssistsThe type of player we will never see again.  ",2023-02-05 07:32:40+00:00,31.34201215641776,-83.80159811939322,
1622136009919172608,@iamsrk aaye ho to fir #AskSRK krlo AbRam k sath fifa khelne se pehle ,2023-02-05 07:32:17+00:00,42.81886888017689,-94.18634614452556,#AskSRK
1622135999374442498," @piibouund: ""Fifa solene amer fit organiser lene coupe du monde fvrier""  ki reynama mdrr",2023-02-05 07:32:14+00:00,48.533892261813584,-106.39493591473284,
1622135964914294789,Kali ini sy benarkan kenapa JIS gak lolos standar FIFA.Parah anjis!,2023-02-05 07:32:06+00:00,36.48640795716052,-111.56528023194774,
1622135862233538560,"@adriansyahyasin Yg blg JIS gk lolos standar FIFA krn politik, hrs cobain dl ntn disana. Kapasitas besar, parkir dan akses kecil. Bayangin aja itu numpuk keluar masuk di 1 titik kecil, persis akses kyk masjid yg viral di jabar, jalan sempit. Sampai pd parkir di JIexpo, jalan dr jis ke jiexpo",2023-02-05 07:31:42+00:00,45.40002015709303,-101.34507861330944,
1622135806700785666,@brahimpou ocuk fifa kadrosunu galatasaraya kurdu aq,2023-02-05 07:31:28+00:00,34.25269395618837,-121.2274014034992,
1622135799906193408,Tahun 50 M kyungsoo FIFA NO SCAM Cat 1A Coldplay One Piece Minggu  Ngilu Top 3 Jeka   Dewa 18 Naruto #specialdaywithmcjohnny  #15  # #BAEKHYUN_is_back  seokjin Sandi Baginda ,2023-02-05 07:31:27+00:00,33.49065875204556,-94.09867259248448,#specialdaywithmcjohnny #BAEKHYUN_is_back
1622135723976441858,Fifa qui me menace pr que je finisse mon FUT champion ,2023-02-05 07:31:09+00:00,27.89807909148049,-110.8505654126011,
1622135677415563273, @DeadarticGames: FIFA 23 Reveal Trailer | The Worlds Game  #FIFA23 #FIFA #PlayStation5 #PS5 #Ps4Pro #Ps4 #XboxSe,2023-02-05 07:30:57+00:00,45.54139581991053,-102.3963135128374,#FIFA23 #FIFA #PlayStation5 #PS5 #Ps4Pro #Ps4 #XboxSe
1622135674613686272,"Ante ayer estaba jugando fifa escuchando ""hacelo por m"" y me puse en mente blanca a sobrepensar DE LA NADA , *perdi el partido 3-0*",2023-02-05 07:30:57+00:00,47.40526952485354,-113.97414688918552,
1622135648860909570,Tahun 50 M seokjin Sandi Baginda kyungsoo FIFA NO SCAM Cat 1A Coldplay One Piece Minggu  Ngilu Top 3 Jeka   Dewa 18 Naruto #specialdaywithmcjohnny  #15  # #BAEKHYUN_is_back ,2023-02-05 07:30:51+00:00,33.858660264662184,-96.10821197459376,#specialdaywithmcjohnny #BAEKHYUN_is_back
1622135647900254209,@najat_fifa Mais ya pas dentraneur ivoirien si ?,2023-02-05 07:30:50+00:00,24.797836065743947,-104.21435029774878,
1622135607479631872," @JuhaItkonen: Olen ajatellut, ett huippu-urheilun trkeimpi tehtvi on inspiroida lapsia liikkumaan ja opettaa reilua peli ja terveh",2023-02-05 07:30:41+00:00,43.6839950514374,-86.28197139568805,
1622135574432985088,Tahun 50 M seokjin Sandi Baginda kyungsoo FIFA NO SCAM Cat 1A Coldplay One Piece Minggu  Ngilu Top 3 Jeka   Dewa 18 #specialdaywithmcjohnny  #15  # #BAEKHYUN_is_back Naruto ,2023-02-05 07:30:33+00:00,32.144918969792506,-116.1152071316918,#specialdaywithmcjohnny #BAEKHYUN_is_back
1622135527628496896,nada mejor que jugar fifa con rolitas tristes,2023-02-05 07:30:22+00:00,41.15324519272132,-96.32798445481438,
1622135478584483842,All about FIFA World Cup ,2023-02-05 07:30:10+00:00,33.22225616510836,-101.2508357857858,
1622135468975616001, @violletaandini: OPTIMIS! Tahun 50 M seokjin Sandi Baginda kyungsoo FIFA NO SCAM Cat 1A Coldplay One Piece Minggu  #specialdaywithmcjohn,2023-02-05 07:30:08+00:00,35.26658223990742,-97.27882508885452,#specialdaywithmcjohn
1622135450436608000,@TangoKilo116 @lemarkesport Adam fifa ultimate kadrosunu Babasina kurduruyor aq,2023-02-05 07:30:03+00:00,30.03849182838643,-104.97772716514304,
1622135446544449536,OPTIMIS! Tahun 50 M seokjin Sandi Baginda kyungsoo FIFA NO SCAM Cat 1A Coldplay One Piece Minggu  #specialdaywithmcjohnny  #15  # #BAEKHYUN_is_back Naruto Ngilu Top 3 Jeka   Dewa 18 ,2023-02-05 07:30:02+00:00,26.62216271701307,-87.24236870050841,#specialdaywithmcjohnny #BAEKHYUN_is_back
1622135441695690752,@CimbomFacts baba alalm bunu fifa 22de similasyon canavaryd wonderkid evet,2023-02-05 07:30:01+00:00,27.16620264489188,-70.36202012210279,
1622135430316441600,@najat_fifa Ah ouais ? a va jai pas mal dautres choix en l1,2023-02-05 07:29:59+00:00,29.263918897944365,-81.65188682694838,
1622135398909583363,@Football__Tweet If FIFA were fair. ,2023-02-05 07:29:51+00:00,28.372073212443013,-76.01110204888445,
1622135350075203584,@vallienne13 Et entraneur ivoirien aussi bg,2023-02-05 07:29:39+00:00,28.04289587935141,-74.1370118695614,
1622135308413280257,La FIFA tiene mucho poder para cambiar el mundo en favor de las mujeres y ahora sale esto a la luz. ,2023-02-05 07:29:29+00:00,33.18540782262808,-93.21902399734526,
1622135282664448001,"@anwaltsgelaber FIFA oder FUT?Mich bringt ausschlielich eine FUT-Niederlage auf die Palme, aber so richtig!",2023-02-05 07:29:23+00:00,48.19977236791253,-77.17220057586992,
1622135253534900226,@Koneriaszu fifa 2023,2023-02-05 07:29:16+00:00,44.76360246870004,-123.58606022627308,
1622135235705196545,@FatKidDeals @amazon Fifa 23 ,2023-02-05 07:29:12+00:00,34.871659027263576,-77.28910389255604,
1622135223709274112,Fifa ctait mieux avant ,2023-02-05 07:29:09+00:00,47.37339722221038,-98.67394065881078,
1622135217652903936,"@karmyau nice, i started playing fifa in october for the first time ever and its the most fun ive had on a video game since prime fort ch2 s7",2023-02-05 07:29:08+00:00,25.33460807538261,-100.34016091568814,
1622135216474046464,@emmanuel8574 @FrankKhalidUK FIFA and meds bro,2023-02-05 07:29:08+00:00,42.34767476252596,-107.8189000278125,
1622135163692978177,@vallienne13 Le dd  moyen moyen prend un autre,2023-02-05 07:28:55+00:00,40.05801119596255,-76.80174763874307,
1622135159897063425,49ers Nick Bosa takes parting shot at Cowboys following playoff win  #sports #football #baseball #basketball #sports #news #news #breaking #news #fifa #soccer,2023-02-05 07:28:54+00:00,37.1026645564753,-104.48516607131316,#sports #football #baseball #basketball #sports #news #news #breaking #news #fifa #soccer
1622135148442525696,@josh_wrld_ @specsgonzalez @diadipro Guy when make we game @fifa,2023-02-05 07:28:51+00:00,29.49811887337256,-113.39493601481983,
1622135142759256065,@Rindai__Gari 23 is worse they got this new thing on corners which is annoying... What FIFA you on??,2023-02-05 07:28:50+00:00,33.55167504637392,-67.62419852771075,
1622135138942337024,Determination of Players for FIFA World Cup ,2023-02-05 07:28:49+00:00,28.563297452638373,-93.28610008212549,
1622135105681768449,"@sirkumbang @adriansyahyasin Gila memanf itu jis aksesnya, yg bully blg gk lolos FIFA krn politik, hrs cobain dl ntn disana. Itu pd jalan kaki dr jis ke jiexpo, krn parkir yg paling ideal di jiexpo. Bayangin aja 75rb penonton, parkir cuma 1200 dan semua akses numpuk di 1 tmpt.persis akses kyk masjid baru itu",2023-02-05 07:28:41+00:00,36.16520703945221,-85.49356840602027,
1622135093539098624,Jana nimepiga mtoto wa pastor Fifa sahi nimefika mlango ya Church naona na ambiwa ati dressing code yangu ni mbaya bwana,2023-02-05 07:28:38+00:00,47.41006635804901,-91.66925523584618,
1622135069073874944,Football.  FIFA.  Football for schools. Parents please download. #Footballforschools #FIFA ,2023-02-05 07:28:32+00:00,44.595841243218814,-68.26037312632846,#Footballforschools #FIFA
1622135067374936066, @fisha_Senegal: CAN CHAN CAN BEACH SOCCER On domine le foot africain Mme sur FIFA ET PES on domine,2023-02-05 07:28:32+00:00,24.942488054514385,-82.92512072203422,
1622135066594873344,@4n1mo51t1som1n4 Sei stato troppo tecnico e dettagliato.  Il cesarone medio vuole che si  dica che  un complotto di Uefa Fifa e ONU contro la Roma!,2023-02-05 07:28:32+00:00,28.356010285045205,-106.61649707546408,
1622135033267097601,Abel Ferreira  o novo presidente da FIFA,2023-02-05 07:28:24+00:00,43.543481678083495,-97.60812070468327,
1622134976719339520,@V3Isaac @_riverss_ Coa q has respos a la rivers mentre em guanyaves al fifa?,2023-02-05 07:28:10+00:00,28.17330377666765,-91.55974502056608,
1622134943299112960,henceforth if you no Dey formidable at FIFA I go decline you its not you its me ,2023-02-05 07:28:02+00:00,37.7793523912511,-99.26916152980914,
1622134921270812672,"erobb221 said ""fifa anyyyyyyyyyyyyyyyyyyy1"" in #erobb221",2023-02-05 07:27:57+00:00,25.285751383628973,-93.04829850960974,#erobb221
1622134892145397761,@najat_fifa Ouais je pense que je vais partir sur un truc comme a ,2023-02-05 07:27:50+00:00,43.66548223724705,-93.7984717059029,
1622134818531340289,@abdalh393 @icons_fifa @seleena_625 @IconsFIFA23 $1000 Good Luck,2023-02-05 07:27:33+00:00,45.06826675431765,-118.07009969074322,
1622134699773550592, @Samarkandy1: La Rpublique de Kabylie prsente  Tanger pour la ceremonie d'ouverture de la Coupe du Monde des Clubs FIFA 2023 Bien,2023-02-05 07:27:04+00:00,47.71784004532151,-87.36032142682163,
1622134692244869120, @Rufusnezer9: How did Messi's successes with Argentina coincide with his leaving FC Barcelona? June 2021 -- left FC Barcelona July,2023-02-05 07:27:03+00:00,33.05544661091367,-124.55751584670725,
1622134691255013377, @Gabstry: Je suis oblig de remettre une couche !Vous avez pas honte d'autoriser des escrocs de ce genre sur votre site ?Ps5 a 550eGt,2023-02-05 07:27:02+00:00,48.30658088074533,-75.85077459795664,
1622134676633837569,TOTY&amp;YTOTSorYYY#,2023-02-05 07:26:59+00:00,26.49928369234666,-96.21154288237663,
1622134666667986945,Je suis oblig de remettre une couche !Vous avez pas honte d'autoriser des escrocs de ce genre sur votre site ?Ps5 a 550eGta V 20eCall of duty infinite warfare 5eCall of duty black OPs 5eDestiny 2 5eFIFA 15 Un ventilateur 99.99 euros de frais de livraison @Cdiscount ,2023-02-05 07:26:56+00:00,47.29333565618013,-110.95664043721467,
1622134643955843073,@DZfoot Quite a ramener des formateurs Europens en accord avec la FIfa.,2023-02-05 07:26:51+00:00,35.04159037147558,-91.32126294414516,
1622134551928770560," @FAFC_SalesBot:  Football Ape Fan Club 1282 just sold for 0.025!Do you own a FAFC NFT? Different traits like jersey number, country",2023-02-05 07:26:29+00:00,33.42061501502019,-96.61291393168445,
1622134542634213377," @FAFC_SalesBot:  Football Ape Fan Club 1017 just sold for 0.025!Do you own a FAFC NFT? Different traits like jersey number, country",2023-02-05 07:26:27+00:00,40.6808386442945,-102.35599512899245,
1622134538033037314,Running it back with my son in fifa 22 and cant beat me lol,2023-02-05 07:26:26+00:00,26.59782765303445,-83.61777699734017,
1622134532727246850," @FAFC_SalesBot:  Football Ape Fan Club 1405 just sold for 0.01!Do you own a FAFC NFT? Different traits like jersey number, country",2023-02-05 07:26:25+00:00,48.47128373428917,-115.68103668290284,
1622134488217128961,"Bruker normalt svrt f kalorier p MGP, men hva er greia med utenlandske juryer? Strre vinnersjanser i internasjonal finale? Det m vel vre omtrent som at FIFA skal plukke ut spillere til det norske fotballandslaget? ",2023-02-05 07:26:14+00:00,38.142338807991685,-75.1105586118623,
1622134448803176452,"Checke Twitch Deutschland nicht, will die mehrheit denn ehrlich nur Minecraft, Fifa und paar game shows sehen? Was ist aus allen storygames, storyshootern etc geworden?",2023-02-05 07:26:05+00:00,45.053138235889406,-72.59160701179465,
1622134226786074624,Picking a fight with your girl in the morning so that you can slam fifa for the whole day,2023-02-05 07:25:12+00:00,38.5006003029985,-78.71105475962035,
1622134204430532610,"@MetaMan_X FIFA champs to the moon bro. Trust me bro. When FIFA womens World Cup starts soon bro, this coin gunna blow BTC bro. Come on the journey with me bro. Im cool bro",2023-02-05 07:25:06+00:00,40.90729241579693,-103.73890616241285,
1622134184558080003,"Trs bon weekend des jeux #Dofus , #dofusretro , #SWTOR, #FIFA, #NBA,  #WOW, #NewWorld,#LostArk, #EldenRing Prix le moins cher du march. livraison ultra rapide, mode d'change 100% securis chez  Payer par #USDT,#PAYSAFECARD,",2023-02-05 07:25:02+00:00,30.01380377734757,-105.36392771532746,#Dofus #dofusretro #SWTOR #FIFA #NBA #WOW #NewWorld #LostArk #EldenRing #USDT #PAYSAFECARD
1622134176576163840,@ActuFoot_ @TheAthleticFC Mdr il joue avk les crampons sur fifa,2023-02-05 07:25:00+00:00,28.416196922589364,-91.93484765868344,
1622134135253786625, @Rufusnezer9: Leo Messi's awards in 2023: IFFHS World's Best Player IFFHS World's Best International topscorer IFFHS World's Best,2023-02-05 07:24:50+00:00,44.30680058548316,-88.19801457048135,
1622134130480742400,@frabigol *Paga el fifa a 400 dlares y no a 2000 pesos,2023-02-05 07:24:49+00:00,28.01459683425845,-119.65177848773612,
1622134044430585857,Rate my timepass fifa team out of 10 ,2023-02-05 07:24:28+00:00,37.98405304506056,-104.9012379578771,
1622134032627601410,"Get your song on FIFA, it really works. I know the lyrics of this song so well.",2023-02-05 07:24:25+00:00,47.85702836815828,-96.44688040325278,
1622133853576994816,@vallienne13 Fait le Fofana SBC  la place de valverde dj,2023-02-05 07:23:43+00:00,31.73401422745934,-73.14274475840972,
1622133731015413760, @SNI_NO1:  ,2023-02-05 07:23:13+00:00,32.56279647218365,-118.79926017696634,
